run,U_value,sigma_value,hurst_exponent,fraction_greed,fraction_need
0,2,0.04,0.4858531223400778,0.0,1.0
0,2,0.05,0.466742927416994,0.0,1.0
0,2,0.06,0.4564839836633511,0.0,1.0
0,2,0.07,0.4586624212649193,0.0,1.0
0,2,0.08,0.473949566254036,0.0,1.0
0,2,0.09,0.46381594736243603,0.0,1.0
0,2,0.1,0.4654919710684228,0.0,1.0
0,2,0.11,0.46057497298686484,0.0,1.0
0,2,0.12,0.4508353763617639,0.0,1.0
0,2,0.13,0.46825882090837956,0.0,1.0
0,2,0.14,0.44419432294599853,0.0,1.0
0,2,0.15,0.0,0.0,0.0
0,2,0.16,0.0,0.0,0.0
0,2,0.17,0.0,0.0,0.0
0,2,0.18,0.0,0.0,0.0
0,2,0.19,0.0,0.0,0.0
0,2,0.2,0.0,0.0,0.0
0,2,0.21,0.0,0.0,0.0
0,2,0.22,0.0,0.0,0.0
0,2,0.23,0.0,0.0,0.0
0,2,0.24,0.0,0.0,0.0
0,2,0.25,0.0,0.0,0.0
0,2,0.26,0.0,0.0,0.0
0,2,0.27,0.0,0.0,0.0
0,2,0.28,0.0,0.0,0.0
0,2,0.29,0.0,0.0,0.0
0,2,0.3,0.0,0.0,0.0
0,2,0.31,0.0,0.0,0.0
0,2,0.32,0.0,0.0,0.0
0,2,0.33,0.0,0.0,0.0
0,2,0.34,0.0,0.0,0.0
0,2,0.35000000000000003,0.0,0.0,0.0
0,2,0.36,0.0,0.0,0.0
0,2,0.37,0.0,0.0,0.0
0,2,0.38,0.0,0.0,0.0
0,2,0.39,0.0,0.0,0.0
0,2,0.4,0.0,0.0,0.0
0,2,0.41000000000000003,0.0,0.0,0.0
0,2,0.42,0.0,0.0,0.0
0,2,0.43,0.0,0.0,0.0
0,2,0.44,0.0,0.0,0.0
0,2,0.45,0.0,0.0,0.0
0,2,0.46,0.0,0.0,0.0
0,2,0.47000000000000003,0.0,0.0,0.0
0,2,0.48,0.0,0.0,0.0
0,2,0.49,0.0,0.0,0.0
0,2,0.5,0.0,0.0,0.0
0,2,0.51,0.0,0.0,0.0
0,2,0.52,0.0,0.0,0.0
0,2,0.53,0.0,0.0,0.0
0,2,0.54,0.0,0.0,0.0
0,2,0.55,0.0,0.0,0.0
0,2,0.56,0.0,0.0,0.0
0,2,0.5700000000000001,0.0,0.0,0.0
0,2,0.58,0.0,0.0,0.0
0,2,0.59,0.0,0.0,0.0
0,2,0.6,0.0,0.0,0.0
0,2,0.61,0.0,0.0,0.0
0,2,0.62,0.0,0.0,0.0
0,2,0.63,0.0,0.0,0.0
0,2,0.64,0.0,0.0,0.0
0,2,0.65,0.0,0.0,0.0
0,2,0.66,0.0,0.0,0.0
0,2,0.67,0.0,0.0,0.0
0,2,0.68,0.0,0.0,0.0
0,2,0.6900000000000001,0.0,0.0,0.0
0,2,0.7000000000000001,0.0,0.0,0.0
0,2,0.71,0.0,0.0,0.0
0,2,0.72,0.0,0.0,0.0
0,2,0.73,0.0,0.0,0.0
0,2,0.74,0.0,0.0,0.0
0,2,0.75,0.0,0.0,0.0
0,2,0.76,0.0,0.0,0.0
0,2,0.77,0.0,0.0,0.0
0,2,0.78,0.0,0.0,0.0
0,2,0.79,0.0,0.0,0.0
0,2,0.8,0.0,0.0,0.0
0,2,0.81,0.0,0.0,0.0
0,2,0.8200000000000001,0.0,0.0,0.0
0,2,0.8300000000000001,0.0,0.0,0.0
0,2,0.84,0.0,0.0,0.0
0,2,0.85,0.0,0.0,0.0
0,2,0.86,0.0,0.0,0.0
0,2,0.87,0.0,0.0,0.0
0,2,0.88,0.0,0.0,0.0
0,2,0.89,0.0,0.0,0.0
0,2,0.9,0.0,0.0,0.0
0,2,0.91,0.0,0.0,0.0
0,2,0.92,0.0,0.0,0.0
0,2,0.93,0.0,0.0,0.0
0,2,0.9400000000000001,0.0,0.0,0.0
0,2,0.9500000000000001,0.0,0.0,0.0
0,2,0.96,0.0,0.0,0.0
0,2,0.97,0.0,0.0,0.0
0,2,0.98,0.0,0.0,0.0
0,2,0.99,0.0,0.0,0.0
0,3,0.0,0.46568489762370946,0.0,1.0
0,3,0.01,0.455903449601344,0.0,1.0
0,3,0.02,0.4798307254230137,0.0,1.0
0,3,0.03,0.47881410400684377,0.0,1.0
0,3,0.04,0.4515440229355132,0.0,1.0
0,3,0.05,0.4842468663491607,0.0,1.0
0,3,0.06,0.4781286726064864,0.0,1.0
0,3,0.07,0.461893434106898,0.0,1.0
0,3,0.08,0.4831329115563802,0.0,1.0
0,3,0.09,0.47542441172858635,0.0,1.0
0,3,0.1,0.4825366288622181,0.0,1.0
0,3,0.11,0.47650523614542467,0.0,1.0
0,3,0.12,0.4750672999572922,0.0,1.0
0,3,0.13,0.46110309744774103,0.0,1.0
0,3,0.14,0.45348902384505985,0.0,1.0
0,3,0.15,0.0,0.0,0.0
0,3,0.16,0.0,0.0,0.0
0,3,0.17,0.0,0.0,0.0
0,3,0.18,0.0,0.0,0.0
0,3,0.19,0.0,0.0,0.0
0,3,0.2,0.0,0.0,0.0
0,3,0.21,0.0,0.0,0.0
0,3,0.22,0.0,0.0,0.0
0,3,0.23,0.0,0.0,0.0
0,3,0.24,0.0,0.0,0.0
0,3,0.25,0.0,0.0,0.0
0,3,0.26,0.0,0.0,0.0
0,3,0.27,0.0,0.0,0.0
0,3,0.28,0.0,0.0,0.0
0,3,0.29,0.0,0.0,0.0
0,3,0.3,0.0,0.0,0.0
0,3,0.31,0.0,0.0,0.0
0,3,0.32,0.0,0.0,0.0
0,3,0.33,0.0,0.0,0.0
0,3,0.34,0.0,0.0,0.0
0,3,0.35000000000000003,0.0,0.0,0.0
0,3,0.36,0.0,0.0,0.0
0,3,0.37,0.0,0.0,0.0
0,3,0.38,0.0,0.0,0.0
0,3,0.39,0.0,0.0,0.0
0,3,0.4,0.0,0.0,0.0
0,3,0.41000000000000003,0.0,0.0,0.0
0,3,0.42,0.0,0.0,0.0
0,3,0.43,0.0,0.0,0.0
0,3,0.44,0.0,0.0,0.0
0,3,0.45,0.0,0.0,0.0
0,3,0.46,0.0,0.0,0.0
0,3,0.47000000000000003,0.0,0.0,0.0
0,3,0.48,0.0,0.0,0.0
0,3,0.49,0.0,0.0,0.0
0,3,0.5,0.0,0.0,0.0
0,3,0.51,0.0,0.0,0.0
0,3,0.52,0.0,0.0,0.0
0,3,0.53,0.0,0.0,0.0
0,3,0.54,0.0,0.0,0.0
0,3,0.55,0.0,0.0,0.0
0,3,0.56,0.0,0.0,0.0
0,3,0.5700000000000001,0.0,0.0,0.0
0,3,0.58,0.0,0.0,0.0
0,3,0.59,0.0,0.0,0.0
0,3,0.6,0.0,0.0,0.0
0,3,0.61,0.0,0.0,0.0
0,3,0.62,0.0,0.0,0.0
0,3,0.63,0.0,0.0,0.0
0,3,0.64,0.0,0.0,0.0
0,3,0.65,0.0,0.0,0.0
0,3,0.66,0.0,0.0,0.0
0,3,0.67,0.0,0.0,0.0
0,3,0.68,0.0,0.0,0.0
0,3,0.6900000000000001,0.0,0.0,0.0
0,3,0.7000000000000001,0.0,0.0,0.0
0,3,0.71,0.0,0.0,0.0
0,3,0.72,0.0,0.0,0.0
0,3,0.73,0.0,0.0,0.0
0,3,0.74,0.0,0.0,0.0
0,3,0.75,0.0,0.0,0.0
0,3,0.76,0.0,0.0,0.0
0,3,0.77,0.0,0.0,0.0
0,3,0.78,0.0,0.0,0.0
0,3,0.79,0.0,0.0,0.0
0,3,0.8,0.0,0.0,0.0
0,3,0.81,0.0,0.0,0.0
0,3,0.8200000000000001,0.0,0.0,0.0
0,3,0.8300000000000001,0.0,0.0,0.0
0,3,0.84,0.0,0.0,0.0
0,3,0.85,0.0,0.0,0.0
0,3,0.86,0.0,0.0,0.0
0,3,0.87,0.0,0.0,0.0
0,3,0.88,0.0,0.0,0.0
0,3,0.89,0.0,0.0,0.0
0,3,0.9,0.0,0.0,0.0
0,3,0.91,0.0,0.0,0.0
0,3,0.92,0.0,0.0,0.0
0,3,0.93,0.0,0.0,0.0
0,3,0.9400000000000001,0.0,0.0,0.0
0,3,0.9500000000000001,0.0,0.0,0.0
0,3,0.96,0.0,0.0,0.0
0,3,0.97,0.0,0.0,0.0
0,3,0.98,0.0,0.0,0.0
0,3,0.99,0.0,0.0,0.0
0,4,0.0,0.4593344467520237,0.0,1.0
0,4,0.01,0.4495920431478823,0.0,1.0
0,4,0.02,0.46995020983928076,0.0,1.0
0,4,0.03,0.502326163270365,0.0,1.0
0,4,0.04,0.48690935484011055,0.0,1.0
0,4,0.05,0.4933281294154147,0.0,1.0
0,4,0.06,0.4979964085638623,0.0,1.0
0,4,0.07,0.4973207084276138,0.0,1.0
0,4,0.08,0.49626753886034203,0.0,1.0
0,4,0.09,0.5009286601911105,0.0,1.0
0,4,0.1,0.4804044867172432,0.0,1.0
0,4,0.11,0.5125652642121521,0.0,1.0
0,4,0.12,0.48426300863124894,0.0,1.0
0,4,0.13,0.4741969709507311,0.0,1.0
0,4,0.14,0.44087056282575243,0.0,1.0
0,4,0.15,0.0,0.0,0.0
0,4,0.16,0.0,0.0,0.0
0,4,0.17,0.0,0.0,0.0
0,4,0.18,0.0,0.0,0.0
0,4,0.19,0.0,0.0,0.0
0,4,0.2,0.0,0.0,0.0
0,4,0.21,0.0,0.0,0.0
0,4,0.22,0.0,0.0,0.0
0,4,0.23,0.0,0.0,0.0
0,4,0.24,0.0,0.0,0.0
0,4,0.25,0.0,0.0,0.0
0,4,0.26,0.0,0.0,0.0
0,4,0.27,0.0,0.0,0.0
0,4,0.28,0.0,0.0,0.0
0,4,0.29,0.0,0.0,0.0
0,4,0.3,0.0,0.0,0.0
0,4,0.31,0.0,0.0,0.0
0,4,0.32,0.0,0.0,0.0
0,4,0.33,0.0,0.0,0.0
0,4,0.34,0.0,0.0,0.0
0,4,0.35000000000000003,0.0,0.0,0.0
0,4,0.36,0.0,0.0,0.0
0,4,0.37,0.0,0.0,0.0
0,4,0.38,0.0,0.0,0.0
0,4,0.39,0.0,0.0,0.0
0,4,0.4,0.0,0.0,0.0
0,4,0.41000000000000003,0.0,0.0,0.0
0,4,0.42,0.0,0.0,0.0
0,4,0.43,0.0,0.0,0.0
0,4,0.44,0.0,0.0,0.0
0,4,0.45,0.0,0.0,0.0
0,4,0.46,0.0,0.0,0.0
0,4,0.47000000000000003,0.0,0.0,0.0
0,4,0.48,0.0,0.0,0.0
0,4,0.49,0.0,0.0,0.0
0,4,0.5,0.0,0.0,0.0
0,4,0.51,0.0,0.0,0.0
0,4,0.52,0.0,0.0,0.0
0,4,0.53,0.0,0.0,0.0
0,4,0.54,0.0,0.0,0.0
0,4,0.55,0.0,0.0,0.0
0,4,0.56,0.0,0.0,0.0
0,4,0.5700000000000001,0.0,0.0,0.0
0,4,0.58,0.0,0.0,0.0
0,4,0.59,0.0,0.0,0.0
0,4,0.6,0.0,0.0,0.0
0,4,0.61,0.0,0.0,0.0
0,4,0.62,0.0,0.0,0.0
0,4,0.63,0.0,0.0,0.0
0,4,0.64,0.0,0.0,0.0
0,4,0.65,0.0,0.0,0.0
0,4,0.66,0.0,0.0,0.0
0,4,0.67,0.0,0.0,0.0
0,4,0.68,0.0,0.0,0.0
0,4,0.6900000000000001,0.0,0.0,0.0
0,4,0.7000000000000001,0.0,0.0,0.0
0,4,0.71,0.0,0.0,0.0
0,4,0.72,0.0,0.0,0.0
0,4,0.73,0.0,0.0,0.0
0,4,0.74,0.0,0.0,0.0
0,4,0.75,0.0,0.0,0.0
0,4,0.76,0.0,0.0,0.0
0,4,0.77,0.0,0.0,0.0
0,4,0.78,0.0,0.0,0.0
0,4,0.79,0.0,0.0,0.0
0,4,0.8,0.0,0.0,0.0
0,4,0.81,0.0,0.0,0.0
0,4,0.8200000000000001,0.0,0.0,0.0
0,4,0.8300000000000001,0.0,0.0,0.0
0,4,0.84,0.0,0.0,0.0
0,4,0.85,0.0,0.0,0.0
0,4,0.86,0.0,0.0,0.0
0,4,0.87,0.0,0.0,0.0
0,4,0.88,0.0,0.0,0.0
0,4,0.89,0.0,0.0,0.0
0,4,0.9,0.0,0.0,0.0
0,4,0.91,0.0,0.0,0.0
0,4,0.92,0.0,0.0,0.0
0,4,0.93,0.0,0.0,0.0
0,4,0.9400000000000001,0.0,0.0,0.0
0,4,0.9500000000000001,0.0,0.0,0.0
0,4,0.96,0.0,0.0,0.0
0,4,0.97,0.0,0.0,0.0
0,4,0.98,0.0,0.0,0.0
0,4,0.99,0.0,0.0,0.0
0,5,0.0,0.44992672614504425,0.0,1.0
0,5,0.01,0.48344613039924794,0.0,1.0
0,5,0.02,0.4806694984448985,0.0,1.0
0,5,0.03,0.5015316388112359,0.0,1.0
0,5,0.04,0.5191198071848324,0.0,1.0
0,5,0.05,0.49791135679124493,0.0,1.0
0,5,0.06,0.4824058533741062,0.0,1.0
0,5,0.07,0.4794456334042801,0.0,1.0
0,5,0.08,0.48625628074494215,0.0,1.0
0,5,0.09,0.4958972729679765,0.0,1.0
0,5,0.1,0.5141837784118111,0.0,1.0
0,5,0.11,0.5020963508561065,0.0,1.0
0,5,0.12,0.5262150683729684,0.0,1.0
0,5,0.13,0.49250867658733916,0.0,1.0
0,5,0.14,0.47733491831184816,0.0,1.0
0,5,0.15,0.0,0.0,0.0
0,5,0.16,0.0,0.0,0.0
0,5,0.17,0.0,0.0,0.0
0,5,0.18,0.0,0.0,0.0
0,5,0.19,0.0,0.0,0.0
0,5,0.2,0.0,0.0,0.0
0,5,0.21,0.0,0.0,0.0
0,5,0.22,0.0,0.0,0.0
0,5,0.23,0.0,0.0,0.0
0,5,0.24,0.0,0.0,0.0
0,5,0.25,0.0,0.0,0.0
0,5,0.26,0.0,0.0,0.0
0,5,0.27,0.0,0.0,0.0
0,5,0.28,0.0,0.0,0.0
0,5,0.29,0.0,0.0,0.0
0,5,0.3,0.0,0.0,0.0
0,5,0.31,0.0,0.0,0.0
0,5,0.32,0.0,0.0,0.0
0,5,0.33,0.0,0.0,0.0
0,5,0.34,0.0,0.0,0.0
0,5,0.35000000000000003,0.0,0.0,0.0
0,5,0.36,0.0,0.0,0.0
0,5,0.37,0.0,0.0,0.0
0,5,0.38,0.0,0.0,0.0
0,5,0.39,0.0,0.0,0.0
0,5,0.4,0.0,0.0,0.0
0,5,0.41000000000000003,0.0,0.0,0.0
0,5,0.42,0.0,0.0,0.0
0,5,0.43,0.0,0.0,0.0
0,5,0.44,0.0,0.0,0.0
0,5,0.45,0.0,0.0,0.0
0,5,0.46,0.0,0.0,0.0
0,5,0.47000000000000003,0.0,0.0,0.0
0,5,0.48,0.0,0.0,0.0
0,5,0.49,0.0,0.0,0.0
0,5,0.5,0.0,0.0,0.0
0,5,0.51,0.0,0.0,0.0
0,5,0.52,0.0,0.0,0.0
0,5,0.53,0.0,0.0,0.0
0,5,0.54,0.0,0.0,0.0
0,5,0.55,0.0,0.0,0.0
0,5,0.56,0.0,0.0,0.0
0,5,0.5700000000000001,0.0,0.0,0.0
0,5,0.58,0.0,0.0,0.0
0,5,0.59,0.0,0.0,0.0
0,5,0.6,0.0,0.0,0.0
0,5,0.61,0.0,0.0,0.0
0,5,0.62,0.0,0.0,0.0
0,5,0.63,0.0,0.0,0.0
0,5,0.64,0.0,0.0,0.0
0,5,0.65,0.0,0.0,0.0
0,5,0.66,0.0,0.0,0.0
0,5,0.67,0.0,0.0,0.0
0,5,0.68,0.0,0.0,0.0
0,5,0.6900000000000001,0.0,0.0,0.0
0,5,0.7000000000000001,0.0,0.0,0.0
0,5,0.71,0.0,0.0,0.0
0,5,0.72,0.0,0.0,0.0
0,5,0.73,0.0,0.0,0.0
0,5,0.74,0.0,0.0,0.0
0,5,0.75,0.0,0.0,0.0
0,5,0.76,0.0,0.0,0.0
0,5,0.77,0.0,0.0,0.0
0,5,0.78,0.0,0.0,0.0
0,5,0.79,0.0,0.0,0.0
0,5,0.8,0.0,0.0,0.0
0,5,0.81,0.0,0.0,0.0
0,5,0.8200000000000001,0.0,0.0,0.0
0,5,0.8300000000000001,0.0,0.0,0.0
0,5,0.84,0.0,0.0,0.0
0,5,0.85,0.0,0.0,0.0
0,5,0.86,0.0,0.0,0.0
0,5,0.87,0.0,0.0,0.0
0,5,0.88,0.0,0.0,0.0
0,5,0.89,0.0,0.0,0.0
0,5,0.9,0.0,0.0,0.0
0,5,0.91,0.0,0.0,0.0
0,5,0.92,0.0,0.0,0.0
0,5,0.93,0.0,0.0,0.0
0,5,0.9400000000000001,0.0,0.0,0.0
0,5,0.9500000000000001,0.0,0.0,0.0
0,5,0.96,0.0,0.0,0.0
0,5,0.97,0.0,0.0,0.0
0,5,0.98,0.0,0.0,0.0
0,5,0.99,0.0,0.0,0.0
0,6,0.0,0.4546374811907121,0.0,1.0
0,6,0.01,0.4884040691318896,0.0,1.0
0,6,0.02,0.4958709559792102,0.0,1.0
0,6,0.03,0.5276155210084396,0.0,1.0
0,6,0.04,0.539435911198931,0.0,1.0
0,6,0.05,0.5332525806187286,0.0,1.0
0,6,0.06,0.5209449057444417,0.0,1.0
0,6,0.07,0.5281888042529508,0.0,1.0
0,6,0.08,0.560716759338266,0.0,1.0
0,6,0.09,0.5325832705524413,0.0,1.0
0,6,0.1,0.558786505011626,0.0,1.0
0,6,0.11,0.5439703419683647,0.0,1.0
0,6,0.12,0.5334666622914909,0.0,1.0
0,6,0.13,0.5038981984592772,0.0,1.0
0,6,0.14,0.46186582651260544,0.0,1.0
0,6,0.15,0.0,0.0,0.0
0,6,0.16,0.0,0.0,0.0
0,6,0.17,0.0,0.0,0.0
0,6,0.18,0.0,0.0,0.0
0,6,0.19,0.0,0.0,0.0
0,6,0.2,0.0,0.0,0.0
0,6,0.21,0.0,0.0,0.0
0,6,0.22,0.0,0.0,0.0
0,6,0.23,0.0,0.0,0.0
0,6,0.24,0.0,0.0,0.0
0,6,0.25,0.0,0.0,0.0
0,6,0.26,0.0,0.0,0.0
0,6,0.27,0.0,0.0,0.0
0,6,0.28,0.0,0.0,0.0
0,6,0.29,0.0,0.0,0.0
0,6,0.3,0.0,0.0,0.0
0,6,0.31,0.0,0.0,0.0
0,6,0.32,0.0,0.0,0.0
0,6,0.33,0.0,0.0,0.0
0,6,0.34,0.0,0.0,0.0
0,6,0.35000000000000003,0.0,0.0,0.0
0,6,0.36,0.0,0.0,0.0
0,6,0.37,0.0,0.0,0.0
0,6,0.38,0.0,0.0,0.0
0,6,0.39,0.0,0.0,0.0
0,6,0.4,0.0,0.0,0.0
0,6,0.41000000000000003,0.0,0.0,0.0
0,6,0.42,0.0,0.0,0.0
0,6,0.43,0.0,0.0,0.0
0,6,0.44,0.0,0.0,0.0
0,6,0.45,0.0,0.0,0.0
0,6,0.46,0.0,0.0,0.0
0,6,0.47000000000000003,0.0,0.0,0.0
0,6,0.48,0.0,0.0,0.0
0,6,0.49,0.0,0.0,0.0
0,6,0.5,0.0,0.0,0.0
0,6,0.51,0.0,0.0,0.0
0,6,0.52,0.0,0.0,0.0
0,6,0.53,0.0,0.0,0.0
0,6,0.54,0.0,0.0,0.0
0,6,0.55,0.0,0.0,0.0
0,6,0.56,0.0,0.0,0.0
0,6,0.5700000000000001,0.0,0.0,0.0
0,6,0.58,0.0,0.0,0.0
0,6,0.59,0.0,0.0,0.0
0,6,0.6,0.0,0.0,0.0
0,6,0.61,0.0,0.0,0.0
0,6,0.62,0.0,0.0,0.0
0,6,0.63,0.0,0.0,0.0
0,6,0.64,0.0,0.0,0.0
0,6,0.65,0.0,0.0,0.0
0,6,0.66,0.0,0.0,0.0
0,6,0.67,0.0,0.0,0.0
0,6,0.68,0.0,0.0,0.0
0,6,0.6900000000000001,0.0,0.0,0.0
0,6,0.7000000000000001,0.0,0.0,0.0
0,6,0.71,0.0,0.0,0.0
0,6,0.72,0.0,0.0,0.0
0,6,0.73,0.0,0.0,0.0
0,6,0.74,0.0,0.0,0.0
0,6,0.75,0.0,0.0,0.0
0,6,0.76,0.0,0.0,0.0
0,6,0.77,0.0,0.0,0.0
0,6,0.78,0.0,0.0,0.0
0,6,0.79,0.0,0.0,0.0
0,6,0.8,0.0,0.0,0.0
0,6,0.81,0.0,0.0,0.0
0,6,0.8200000000000001,0.0,0.0,0.0
0,6,0.8300000000000001,0.0,0.0,0.0
0,6,0.84,0.0,0.0,0.0
0,6,0.85,0.0,0.0,0.0
0,6,0.86,0.0,0.0,0.0
0,6,0.87,0.0,0.0,0.0
0,6,0.88,0.0,0.0,0.0
0,6,0.89,0.0,0.0,0.0
0,6,0.9,0.0,0.0,0.0
0,6,0.91,0.0,0.0,0.0
0,6,0.92,0.0,0.0,0.0
0,6,0.93,0.0,0.0,0.0
0,6,0.9400000000000001,0.0,0.0,0.0
0,6,0.9500000000000001,0.0,0.0,0.0
0,6,0.96,0.0,0.0,0.0
0,6,0.97,0.0,0.0,0.0
0,6,0.98,0.0,0.0,0.0
0,6,0.99,0.0,0.0,0.0
0,7,0.0,0.4758334840337774,0.0,1.0
0,7,0.01,0.5390590021372532,0.0,1.0
0,7,0.02,0.5261964029795467,0.0,1.0
0,7,0.03,0.5691576851170799,0.0,1.0
0,7,0.04,0.5569858600251505,0.0,1.0
0,7,0.05,0.5892722169913545,0.0,1.0
0,7,0.06,0.5831014257522475,0.0,1.0
0,7,0.07,0.5566246521276449,0.0,1.0
0,7,0.08,0.5577341125724873,0.0,1.0
0,7,0.09,0.5894973793884328,0.0,1.0
0,7,0.1,0.5606461906845516,0.0,1.0
0,7,0.11,0.5796071524409983,0.0,1.0
0,7,0.12,0.5445330977673116,0.0,1.0
0,7,0.13,0.5176425820607097,0.0,1.0
0,7,0.14,0.48017636722296214,0.0,1.0
0,7,0.15,0.0,0.0,0.0
0,7,0.16,0.0,0.0,0.0
0,7,0.17,0.0,0.0,0.0
0,7,0.18,0.0,0.0,0.0
0,7,0.19,0.0,0.0,0.0
0,7,0.2,0.0,0.0,0.0
0,7,0.21,0.0,0.0,0.0
0,7,0.22,0.0,0.0,0.0
0,7,0.23,0.0,0.0,0.0
0,7,0.24,0.0,0.0,0.0
0,7,0.25,0.0,0.0,0.0
0,7,0.26,0.0,0.0,0.0
0,7,0.27,0.0,0.0,0.0
0,7,0.28,0.0,0.0,0.0
0,7,0.29,0.0,0.0,0.0
0,7,0.3,0.0,0.0,0.0
0,7,0.31,0.0,0.0,0.0
0,7,0.32,0.0,0.0,0.0
0,7,0.33,0.0,0.0,0.0
0,7,0.34,0.0,0.0,0.0
0,7,0.35000000000000003,0.0,0.0,0.0
0,7,0.36,0.0,0.0,0.0
0,7,0.37,0.0,0.0,0.0
0,7,0.38,0.0,0.0,0.0
0,7,0.39,0.0,0.0,0.0
0,7,0.4,0.0,0.0,0.0
0,7,0.41000000000000003,0.0,0.0,0.0
0,7,0.42,0.0,0.0,0.0
0,7,0.43,0.0,0.0,0.0
0,7,0.44,0.0,0.0,0.0
0,7,0.45,0.0,0.0,0.0
0,7,0.46,0.0,0.0,0.0
0,7,0.47000000000000003,0.0,0.0,0.0
0,7,0.48,0.0,0.0,0.0
0,7,0.49,0.0,0.0,0.0
0,7,0.5,0.0,0.0,0.0
0,7,0.51,0.0,0.0,0.0
0,7,0.52,0.0,0.0,0.0
0,7,0.53,0.0,0.0,0.0
0,7,0.54,0.0,0.0,0.0
